Compound,G_sol,DeltaG_sol,volume,sol_dip,Lsolu_Hsolv,Lsolv_Hsolu,O_charges,C_charges,Most_neg,Most_pos,Het_charges,MW,SASA,LogS
PFIADAMVCJPXSF-UHFFFAOYSA-N,-23391.69,70.8989,215.279,0.00485788,11.981,13.612,-0.45895,-0.47639,-0.22953,0.18107,-0.48957,207.056,378.5614014,-4.41
PHEOVVDXTQVHAZ-UHFFFAOYSA-N,-36736.8243,-769.7159,539.509,6.8692,12.017,14.572,-2.11032,-1.92148,-0.41754,0.33942,-2.11032,444.5668,681.0559082000002,-4.58
PHTQWCKDNZKARW-UHFFFAOYSA-N,-19454.323,-206.6804,132.719,1.86161,15.601,15.419,-0.40953,-0.7118,-0.40953,0.2428,-0.40953,88.1492,284.5550537,-0.52
PJANXHGTPQOBST-VAWYXSNFSA-N,-23933.7117,-70.0354,232.788,0.00727429,11.849,13.279000000000002,0.0,-1.75138,-0.1397,0.14854,0.0,180.2488,414.450531,-5.790116
PJGSXYOJTGTZAV-UHFFFAOYSA-N,-19393.8219,4.7935,148.642,3.45242,13.292,15.064,-0.36468,-0.7296100000000001,-0.36468,0.26869,-0.36468,100.1602,288.8748474,-0.72
PKOFBDHYTMYVGJ-UHFFFAOYSA-N,-25531.4875,-580.275,226.275,9.42488,11.701,14.166,-2.4214,-0.9657,-0.99062,2.83704,-0.8384,214.2386,406.4898376,-1.61
PLAZTCDQAHEYBI-UHFFFAOYSA-N,-20800.2182,5.7689,158.138,6.4977,11.382,14.652,-0.79762,-0.75168,-0.40227,0.5783699999999999,-0.21925,137.1378,304.9303894,-2.31988
PNVJTZOFSHSLTO-UHFFFAOYSA-N,-29735.4689,192.6906,306.836,8.23145,10.828,13.223,-2.10831,-1.13506,-1.43108,2.74547,-0.6662899999999999,278.3205,489.55801389999993,-4.57
POAOYUHQDCAZBD-UHFFFAOYSA-N,-21889.848,-206.778,166.674,2.4498,14.96,15.195,-0.7308,-0.5939300000000001,-0.40429,0.24428,-0.7308,118.1754,345.4157715,-0.42
POULHZVOKOAJMA-UHFFFAOYSA-N,-27816.2613,-129.7392,289.122,2.14754,13.611,15.517,-0.7822,-1.50417,-0.43807,0.35183000000000003,-0.7822,200.3204,516.1068726,-4.62
POZRVZJJTULAOH-UHFFFAOYSA-N,-29081.3166,742.7832,414.473,4.69605,12.203,13.745,-0.32799,-2.53718,-0.37037,0.24001,-0.44144,337.4608,546.5248412999998,-5.508497
PPQNQXQZIWHJRB-UHFFFAOYSA-N,-26842.136,-167.6349,325.6040000000001,0.870771,11.414,12.825,0.0,-2.06972,-0.18387,0.15897999999999998,0.0,268.3574,493.0027161,-7.939528999999999
PQSUYGKTWSAVDQ-ZVIOFETBSA-N,-31782.0372,-758.8088,416.799,7.997439999999999,12.415,14.626,-1.80628,-1.46387,-0.39046,0.29553,-1.80628,360.4492,542.6033325,-3.85
PRLMFHYBTOQSLN-UHFFFAOYSA-N,-25724.7731,496.5725,262.764,3.17824,12.41,13.720999999999998,0.0,0.05654,-0.4004,0.28177,-1.53549,213.3,435.17816160000007,-2.68
PUFQVTATUTYEAL-UHFFFAOYSA-N,-33139.4398,473.5379,433.92,4.6005,11.300999999999998,13.788,-0.65595,-1.49109,-0.43479,0.36899,-1.55635,343.468,690.2358397999999,-3.79357
PUIYMUZLKQOUOZ-UHFFFAOYSA-N,-25313.4079,297.8455,266.584,5.00292,12.675999999999998,13.507,-0.49662,-0.79592,-0.49662,0.42428,-1.19326,206.287,459.36120610000006,-3.5205800000000003
PUJDIJCNWFYVJX-UHFFFAOYSA-N,-22077.2324,183.3569,180.239,3.12405,12.469,14.508,-0.79864,-0.27494,-0.5064,0.42511,-1.1981,151.1646,346.4043579,-0.35
PUXBGTOOZJQSKH-UHFFFAOYSA-N,-27773.8808,-296.6796,293.976,5.22945,11.955,13.186,-0.76313,-0.91222,-0.42505,0.35466,-1.02043,273.7183,480.2770081000001,-4.6983
PWATWSYOIIXYMA-UHFFFAOYSA-N,-22457.0883,33.4376,215.254,0.32695,12.816,14.163,0.0,-1.62169,-0.21659,0.14312,0.0,148.2474,399.2201538,-4.64
PWNAWOCHVWERAR-UHFFFAOYSA-N,-31987.3227,6.6807,412.626,1.2243,10.646,14.397,-1.45239,-0.52153,-0.40537,0.57808,-1.08449,421.7351,552.2970581000002,-6.779999
PXWLVJLKJGVOKE-UHFFFAOYSA-N,-26847.5017,26.062,293.0490000000001,7.98097,12.268,13.208,-0.45747,-1.16899,-0.45747,0.35953,-0.81077,230.30900000000003,473.0056152,-1.9080000000000001
PXWUKZGIHQRDHL-UHFFFAOYSA-N,-25899.7222,126.1843,266.073,2.58485,12.684,14.149,-0.20213,0.19321,-0.44839,0.30976,-2.13615,211.2662,469.1613159,-2.08
PYGXAGIECVVIOZ-UHFFFAOYSA-N,-35675.0444,1077.8681,432.981,0.0029317,13.576,15.793,-1.42246,-1.74747,-0.42577,0.335,-1.42246,314.4642,697.3864746,-3.72126
QANMHLXAZMSUEX-UHFFFAOYSA-N,-25719.2097,-362.4729,238.211,2.88078,12.167,13.515999999999998,-0.07443999999999999,-0.36094,-0.34700000000000003,0.29704,-1.47695,215.21400000000003,415.0334167,-3.946
QAYICIQNSGETAS-UHFFFAOYSA-N,-22314.0948,320.6666,188.548,11.3166,11.658,13.532,0.0,-0.49008,-0.5334800000000001,0.24822,-0.7460600000000001,162.2674,326.1749268000001,-2.13
QBSJMKIUCUGGNG-UHFFFAOYSA-N,-25266.7984,115.9585,246.891,2.62971,12.34,14.277,-0.69825,-0.66667,-0.47763,0.4166,-1.06239,193.245,420.48233030000006,-2.86
QBYJBZPUGVGKQQ-SJJAEHHWSA-N,-26379.278,0.6959,331.896,3.49504,11.974,14.692,0.0,-1.05336,-0.18448,0.15732000000000002,-0.0618,364.9132,444.6987915,-6.56228
QCDWFXQBSFUVSP-UHFFFAOYSA-N,-22346.3531,-361.5612,170.338,2.93349,12.722,13.809,-0.64676,-0.7278,-0.40418,0.24761,-0.64676,138.1658,337.5655518000001,-0.70497
QCKHVNQHBOGZER-UHFFFAOYSA-N,-24836.7995,-88.4558,220.703,0.00461568,11.470999999999998,14.537,0.0,-0.716,-0.14365,0.18442,0.34732,393.6978,357.5531921,-6.98
QCRFMSUKWRQZEM-UHFFFAOYSA-N,-19926.9626,143.2911,156.852,1.92872,15.545,15.34,-0.40765,-0.94778,-0.40765,0.24044,-0.40765,114.187,303.47399900000005,-0.88
QFMDFTQOJHFVNR-UHFFFAOYSA-N,-29375.3813,-32.3922,368.608,2.17364,12.626,13.962,0.0,-2.10422,-0.21043,0.17214000000000002,-0.22242,307.262,566.0355835,-7.04
QGBSISYHAICWAH-UHFFFAOYSA-N,-18457.071,-50.901,101.519,8.835360000000003,13.195,14.298,0.0,0.36084,-0.41487,0.34857,-1.4164,84.0804,237.5818176,-0.31
QHTQREMOGMZHJV-UHFFFAOYSA-N,-27410.9914,4.9904,304.712,3.40188,11.877,13.999,-0.43848,-1.12679,-0.43848,0.22125,-0.73159,257.7775,498.3285828,-3.9339999999999997
QHXDTLYEHWXDSO-UHFFFAOYSA-N,-26609.0249,17.3177,323.18,4.17521,12.387,13.888,0.0,-0.21504,-0.38369,0.29334,-1.6482900000000005,257.7655,495.3308105,-4.41
QIBWCUCLHZVYNL-UHFFFAOYSA-N,-26389.6149,-45.1378,295.779,3.02586,11.927,13.398,-0.44998,-0.63941,-0.44998,0.38658,-1.25586,253.303,462.6045837,-3.32
QIGBRXMKCJKVMJ-UHFFFAOYSA-N,-19380.9621,-315.2818,129.106,0.00592302,12.467,14.017,-0.67209,-0.48504,-0.33606,0.26898,-0.67209,110.1122,272.7980347,-0.17
QIQXTHQIDYTFRH-UHFFFAOYSA-N,-32884.5851,72.0707,418.47,2.14855,13.611,15.315,-0.78218,-2.49212,-0.43804,0.35184,-0.78218,284.4812,706.7457886,-5.68
QKLSCPPJEVXONT-UHFFFAOYSA-N,-28568.2128,203.9168,318.92,7.23544,11.604,13.423,-2.15108,-1.07199,-0.97497,2.8396,-1.14143,294.3276,513.7689209,-2.54
QNAYBMKLOCPYGJ-UHFFFAOYSA-N,-18600.9255,-61.9546,110.451,1.69488,13.489,14.942,-0.77391,0.08171,-0.43583,0.31679,-1.15218,89.0938,249.7532501,0.27184200000000003
QNIUOGIMJWORNZ-UHFFFAOYSA-N,-30852.7658,119.7414,379.727,5.64305,12.005999999999998,13.944,-0.92779,-1.50276,-0.42985,0.37854,-1.20723,293.4052,620.9702147999999,-3.84
QPPBRPIAZZHUNT-UHFFFAOYSA-N,-28106.4997,-596.0898,284.846,8.4941,11.589,13.405,-1.94198,-1.23563,-0.97291,2.84668,-0.8512700000000001,264.3014,467.1244202,-2.8209
QQBKLRXLVRDKEB-UHFFFAOYSA-N,-27779.7231,898.4399,316.959,2.88369,12.361,14.392,-1.19927,-0.41733,-0.44209,0.43102,-1.89384,282.2982,494.5052185,-4.468999999999999
QQODLKZGRKWIFG-UHFFFAOYSA-N,-35384.1342,148.8424,484.977,4.4604,11.986,14.128,-0.81024,-1.49993,-0.38943,0.35566,-0.9909,434.2935,727.7011107999998,-7.339998
QRXWMOHMRWLFEY-UHFFFAOYSA-N,-21095.9338,-88.0679,156.965,5.44786,11.919,13.94,-0.44624,-0.12491,-0.44624,0.36179,-1.21277,137.1408,312.944458,0.01
QSNYNWOQOIJCFV-UHFFFAOYSA-N,-31769.217,-185.6948,375.871,7.80271,11.44,13.644,-1.15319,-0.50069,-0.45393,0.4277,-1.95405,349.3364,559.2344360000002,-5.312
QTBSBXVTEAMEQO-UHFFFAOYSA-N,-16630.7622,-95.673,73.3921,2.18745,13.585,16.250999999999998,-0.78871,0.13209,-0.4454,0.35309,-0.78871,60.0524,201.3168182,1.22
QTSBFJRVBUIZJC-UHFFFAOYSA-N,-32310.4536,-17.6651,400.1880000000001,8.2507,11.457,13.282,-0.7681899999999999,-0.79357,-0.32862,0.28339000000000003,-1.5479,449.2472,618.815918,-3.523
QUBSMEXIPLOOMC-UHFFFAOYSA-N,-25860.2232,873.5789,248.094,4.37381,11.513,13.348,-2.33964,-1.90157,-1.01424,2.85609,0.33771,251.333,407.9810486,-2.594
QUEKGYQTRJVEQC-UHFFFAOYSA-N,-23212.1749,-138.1624,195.198,2.97606,10.922,15.135,-1.52495,0.04427,-0.40506,0.5851,-0.91307,201.5659,342.1032104,-1.7481099999999998
QUIKDFWIKDMXIO-UHFFFAOYSA-N,-28770.4696,1160.465,322.093,5.86907,11.959,14.463,-1.54488,-0.047310000000000005,-0.45102,0.38162,-2.28589,276.2914,508.2062073,-1.045
QUWAJPZDCZDTJS-UHFFFAOYSA-N,-25490.0189,102.5305,265.31,8.48899,11.361,14.461,-2.57798,-2.07064,-0.96129,2.81706,0.23908,250.2686,420.0766296,-3.319
QVHJQCGUWFKTSE-YFKPBYRVSA-N,-24629.4555,200.1358,231.239,1.06027,13.220999999999998,15.074000000000002,-1.51326,0.01122,-0.47772,0.43273,-1.88057,189.2108,402.6079407,-0.74473
QWCJHSGMANYXCW-UHFFFAOYSA-N,-28754.1667,63.4297,341.6230000000001,6.79435,11.37,13.491,-1.92613,-2.04681,-0.96434,2.83829,-0.5148199999999999,314.3612,503.756897,-2.32
QWCKQJZIFLGMSD-UHFFFAOYSA-N,-19625.8084,-124.5015,131.382,3.2804,13.49,14.719,-0.7653800000000001,-0.08868999999999999,-0.42713,0.35344000000000003,-1.16133,103.1206,275.5584412,0.31
QWUWMCYKGHVNAV-UHFFFAOYSA-N,-23235.7795,161.142,244.574,0.0135734,12.701,14.053,0.0,-1.80977,-0.14494,0.14325,0.0,182.2646,424.5659485000001,-4.62
QWVGKYWNOKOFNN-UHFFFAOYSA-N,-20842.3424,-764.2946,138.64,1.82006,12.655,14.076,-0.33397,-0.7911600000000001,-0.33397,0.26666,-0.33397,108.1396,283.9181213,-0.62
QXBUYALKJGBACG-UHFFFAOYSA-N,-23984.0087,325.0799,245.22,3.05269,12.189,12.435,0.0,-1.48982,-0.27483,0.24369,-0.02772,213.2966,400.9724426,-5.593
QXJKBPAVAHBARF-UHFFFAOYSA-N,-27683.7273,-179.7001,303.516,4.4127800000000015,11.94,14.511,-0.69799,-0.42924,-0.3491,0.37545,-0.97463,284.1414,474.9406433,-4.8
QXKHYNVANLEOEG-UHFFFAOYSA-N,-24138.1017,239.7515,234.963,8.42303,11.345,13.803,-0.90227,-0.33138,-0.38861,0.38692,-0.90227,216.1928,398.4504395,-3.5843800000000003
QYPNKSZPJQQLRK-UHFFFAOYSA-N,-32648.4107,188.9194,446.642,8.0171,12.005999999999998,14.226,-0.83525,-1.84224,-0.42111,0.38325,-1.31792,352.4754,653.8265991000002,-5.627999999999999
RDJGWRFTDZZXSM-UHFFFAOYSA-N,-30824.3696,-264.2472,433.33,3.4348,12.56,13.137,-0.81582,-1.94855,-0.36049,0.23502,-1.10259,375.4664,626.8980713,-2.222
RDLPVSKMFDYCOR-UEKVPHQBSA-N,-32587.3916,1230.4486,389.207,8.13692,12.02,13.869000000000002,-1.49781,-0.32943,-0.43129,0.39756,-2.54791,349.4038,578.3925781,-1.232
RDXLYGJSWZYTFJ-UHFFFAOYSA-N,-23510.4711,256.8499,210.86900000000003,11.1214,10.906,14.217,-1.26193,-0.10644,-0.46867,0.62893,-0.91466,214.1984,373.9623108,-3.22
REIUXOLGHVXAEO-UHFFFAOYSA-N,-29725.2069,74.2153,349.249,1.86672,15.561,15.364,-0.4093,-2.3652,-0.4093,0.24303,-0.4093,228.4172,611.1718139999998,-6.3499989999999995
REKQLYUAUXYJSZ-UHFFFAOYSA-N,-22881.491,-105.7561,193.08900000000003,7.6853,12.139,13.751,-0.69892,-0.30092,-0.4608100000000001,0.36857,-1.26824,166.1792,365.6769409,-1.151
RFDAIACWWDREDC-UHFFFAOYSA-N,-37861.7851,-481.1792,565.599,0.780497,13.392,14.66,-2.37133,-2.01953,-0.45228,0.34914,-2.7547,465.6288,712.8771362000001,-5.15
RFMMMVDNIPUKGG-UHFFFAOYSA-N,-25814.8056,52.33600000000001,217.493,4.2625199999999985,13.41,15.098,-1.98947,0.48765,-0.46054,0.3569,-2.3573,189.1676,378.9170532,-0.711
RGCVKNLCSQQDEP-UHFFFAOYSA-N,-33285.9946,-294.9614,465.721,2.58811,11.979,12.528,-0.4009,-2.0271,-0.4009,0.26045,-0.99045,403.9689,644.0458984,-4.24034
RGXWDWUGBIJHDO-UHFFFAOYSA-N,-27900.9965,212.5038,288.185,2.03386,13.581,15.639,-0.71308,-1.42655,-0.42605,0.33478,-0.71308,200.3204,508.2577209,-4.1
RIGBPMDIGYBTBJ-UHFFFAOYSA-N,-30158.875,101.0114,339.8830000000001,7.2535,11.438,14.577,-2.40226,-1.7007,-0.96626,2.84263,-0.76026,296.3836,540.8913574,-4.21
RIZMRRKBZQXFOY-UHFFFAOYSA-N,-36051.9704,624.0502,421.007,15.5234,9.452,14.744000000000002,-2.74555,-0.9357,-1.27966,2.54495,-1.49861,384.4579,661.9508057,-5.54
RJKGJBPXVHTNJL-UHFFFAOYSA-N,-22008.5389,-1.1212,192.045,6.9119899999999985,11.09,13.889,-0.79504,-0.91686,-0.39788,0.58049,-0.21455,173.1708,344.504364,-3.58886
RJMIEHBSYVWVIN-UHFFFAOYSA-N,-29018.5555,-27.0518,321.713,4.61655,11.882,13.593,-1.18147,-0.7762899999999999,-0.42616,0.37269,-1.44873,281.3104,511.5332947,-4.308
RJMUSRYZPJIFPJ-UHFFFAOYSA-N,-29645.0311,-317.4676,323.932,8.977,11.039,14.295,-1.51319,-0.36341,-0.40124,0.58659,-1.25876,327.1232,506.5467529,-4.7
RJNJWHFSKNJCTB-UHFFFAOYSA-N,-22234.703,170.1555,184.141,5.29789,12.602,14.433,-0.5301100000000001,-0.30624,-0.5301100000000001,0.42181,-1.36986,150.1798,355.49423219999994,-0.95
RJTJVVYSTUQWNI-UHFFFAOYSA-N,-22144.343,-7.1238,206.014,0.343777,11.968,13.394,0.0,-1.44848,-0.21071,0.14911,0.0,156.2268,370.9074402,-4.29
RJUFJBKOKNCXHH-UHFFFAOYSA-N,-19085.5882,-141.0355,115.984,1.9382,13.581,16.090999999999998,-0.71096,-0.10482,-0.42512,0.33245,-0.71096,88.10600000000002,266.5195923,-0.14
RKUNBYITZUJHSG-LGGPCSOHSA-N,-28279.2821,256.632,357.2580000000001,0.946649,12.615,14.285,-1.0575,-1.3842,-0.41463,0.33744,-1.31089,289.3736,529.9377441,-1.724
RKWGIWYCVPQPMF-UHFFFAOYSA-N,-28428.9279,358.6805,290.356,7.17851,11.326,14.765999999999998,-2.39875,-1.05589,-0.96096,2.84592,-0.78242,276.7373,486.8378906,-3.12561
RLBIQVVOMOPOHC-UHFFFAOYSA-N,-27478.0605,329.7445,268.782,10.059,10.542,15.073,-2.88646,-0.43119,-1.42524,2.75294,-0.97653,263.2045,449.2121887,-3.68
RLFWWDJHLFCNIJ-UHFFFAOYSA-N,-24698.026,226.55900000000003,243.084,7.10723,12.241,12.42,-0.4663600000000001,-0.62627,-0.4663600000000001,0.3412,-1.24929,203.2432,412.8498535,-0.62
RLLPVAHGXHCWKJ-UHFFFAOYSA-N,-34065.0647,55.0646,449.339,2.48706,12.345,13.981,-0.85962,-1.77502,-0.40229,0.35627,-0.8645799999999999,391.2932,688.1566162,-6.29
RLPGDEORIPLBNF-UHFFFAOYSA-N,-20456.1523,-3.462,182.232,0.07685800000000001,16.201,15.464,0.0,-1.40498,-0.21777,0.09344,0.0,114.2302,332.1711731000001,-4.8
RLSSMJSEOOYNOY-UHFFFAOYSA-N,-19842.3448,-21.5752,139.165,1.98046,12.643,14.11,-0.33754,-0.79808,-0.33754,0.26835,-0.33754,108.1396,289.015625,-0.68
RMBFBMJGBANMMK-UHFFFAOYSA-N,-22914.4447,-57.7586,191.538,6.862589999999999,10.892,15.267,-1.55004,-0.53672,-0.39265,0.58765,-0.37996,182.1354,343.8362427,-2.82
RMOUBSOVHSONPZ-UHFFFAOYSA-N,-18939.4285,-64.9778,118.205,5.55894,13.566,15.896,-0.7067399999999999,-0.12077,-0.40751,0.30562,-0.7067399999999999,88.10600000000002,262.5863647,-0.63
RNFNDJAIBTYOQL-UHFFFAOYSA-N,-21091.8297,-396.4181,147.39,1.83662,11.629,16.428,-0.78072,0.20165,-0.39774,0.27568000000000004,-0.90122,165.4035,271.437561,0.72
RNVCVTLRINQCPJ-UHFFFAOYSA-N,-19672.4552,6.9235,141.572,1.92037,12.851,12.976,0.0,-0.86984,-0.42612,0.23828,-0.42612,107.1548,290.0488586,-0.85
RNWGZXAHUPFXLL-UHFFFAOYSA-N,-22798.3618,99.052,183.352,8.38477,10.989,15.192,-1.38342,-0.06311,-0.39617,0.58497,-0.79845,179.1318,337.8959961,-2.6510000000000002
RPUMZMSNLZHIGZ-UHFFFAOYSA-N,-29133.3189,101.7048,331.267,2.65769,11.526,14.311,0.0,-0.71414,-0.10803,0.18163,0.0006799999999999999,360.8816,485.2452698,-8.320027
RQVYBGPQFYCBGX-UHFFFAOYSA-N,-27274.6971,-261.4544,283.597,2.49428,12.382,13.726,0.0,-0.37379,-0.43658,0.28627,-1.61931,227.3268,482.278656,-3.04
RQZAXGRLVPAYTJ-UHFFFAOYSA-N,-31760.1396,121.4623,465.878,6.65826,11.909,13.964,-1.39096,-2.02867,-0.41138,0.32276,-1.39096,384.5144,594.7108154,-5.35
RRNIZKPFKNDSRS-UHFFFAOYSA-N,-34897.5381,-43.4462,447.622,8.98634,9.603,14.619000000000002,-3.317,-2.19546,-1.2878,2.83186,-0.78987,397.5017,661.3192138999998,-4.2
RSDMFNVRFBIYRK-UHFFFAOYSA-N,-26033.7868,103.8963,263.29400000000004,2.76637,11.959,14.48,-1.11067,-0.2326,-0.44279,0.38176,-1.48435,219.2396,452.5095825,-1.609
RTHCYVBBDHJXIQ-UHFFFAOYSA-N,-30676.8073,0.1204,361.328,2.75306,12.267,14.156,-0.21606,-1.23551,-0.35268,0.46153,-1.05048,309.3305,562.3121338,-1.59
RTZKZFJDLAIYFH-UHFFFAOYSA-N,-17830.3987,40.3386,112.344,1.70147,15.09,15.142,-0.33416,-0.4856,-0.33416,0.09475,-0.33416,74.1224,269.9963684,-0.09
RTZZCYNQPHTPPL-UHFFFAOYSA-N,-21484.5215,-215.7016,149.16899999999995,6.654539999999999,11.188,14.685,-1.127,-0.42521,-0.40176,0.58213,-0.54487,139.1104,296.1435547,-1.01
RVCTZJVBWNFYRU-UHFFFAOYSA-N,-24337.3643,-116.6699,200.727,8.00045,10.890999999999998,14.98,-1.521,-0.03781,-0.41814,0.58024,-0.8271299999999999,246.0169,352.8575134,-2.966
RWLALWYNXFYRGW-UHFFFAOYSA-N,-23394.9204,-106.0334,205.959,2.5964400000000003,15.496,15.072,-0.77874,-1.05021,-0.39024,0.23758,-0.77874,146.22899999999996,372.1791687,-0.54
RWNKSTSCBHKHTB-UHFFFAOYSA-N,-23822.6073,-9.42,208.558,0.057695900000000015,10.907,13.806,0.0,-0.2711,-0.07226,0.05464,0.27112,260.762,355.1269531000001,-4.9149709999999995
RWRDLPDLKQPQOW-UHFFFAOYSA-N,-17456.4988,-21.3237,104.108,1.83695,15.694,14.134,0.0,-0.53972,-0.34716,0.16960999999999998,-0.34716,71.1218,239.5414429,1.15
RXKNNAKAVAHBNK-UHFFFAOYSA-N,-20632.4767,-17.7732,146.547,1.60373,10.638,14.896,-1.38717,-0.2902,-0.6289399999999999,0.5834199999999999,-0.57192,140.0982,290.11193849999995,-0.68825
RXQCEGOUSFBKPI-UHFFFAOYSA-N,-24775.9268,82.8302,227.111,8.37275,11.286,13.206,-1.04673,-0.7703300000000001,-0.41229,0.5844199999999999,-0.8746,196.2054,410.3777771,-3.159
RZFZBHKDGHISSH-UHFFFAOYSA-N,-27368.8941,-154.352,291.148,1.47288,11.737,14.146,0.0,-0.93315,-0.13014,0.17722000000000002,-0.05855,291.9914,448.4660034,-6.940002000000001
RZILCCPWPBTYDO-UHFFFAOYSA-N,-25931.7782,69.0416,249.507,5.51823,12.215,13.85,-0.49363,0.1851,-0.49363,0.45933,-1.6627599999999998,232.2049,426.48349,-3.43
RZTAMFZIAATZDJ-UHFFFAOYSA-N,-33251.0219,88.249,425.965,8.1596,12.063,13.404000000000002,-1.38582,-0.6363,-0.44472,0.40553,-1.66678,384.2584,587.7645263999998,-5.682
RZVHIXYEVGDQDX-UHFFFAOYSA-N,-23261.3649,13.5734,233.719,1.68812,11.021,14.724,-0.66355,-0.61766,-0.33273,0.33748,-0.66355,208.216,387.6257324,-5.19
SAOKZLXYCUGLFA-UHFFFAOYSA-N,-37163.0452,-152.1291,516.104,0.0472939,13.603,15.498,-1.39185,-2.39854,-0.42997,0.33039,-1.39185,370.5714,770.1970825,-5.064
SBPBAQFWLVIOKP-UHFFFAOYSA-N,-31678.8393,-357.2505,346.9530000000001,4.9612300000000005,10.524,14.775,-2.07239,-0.38292,-1.41845,2.74058,-0.81675,350.5836,529.8200684,-5.5136959999999995
SBYAVOHNDJTVPA-UHFFFAOYSA-N,-24073.7562,456.6689,227.747,10.2757,13.34,14.65,-0.92965,0.23217,-0.4693,0.45235,-2.03553,185.2254,402.3886414,-2.15
SBZXBUIDTXKZTM-UHFFFAOYSA-N,-22018.5814,66.5885,180.832,1.46576,14.898,15.25,-0.98019,-0.23523,-0.32896,0.10639,-0.98019,134.1748,372.1161194,0.88
SDDBCEWUYXVGCQ-UHFFFAOYSA-N,-21591.7461,22.6118,201.512,0.0578989,11.94,13.273,0.0,-1.43107,-0.18599,0.15006,0.0,156.2268,358.5672302,-4.74
SDKQRNRRDYRQKY-UHFFFAOYSA-N,-25970.8715,339.8133,256.516,3.48644,12.175,14.491,-1.31513,-0.0985,-0.48007,0.41513,-1.67464,223.228,443.4833679,-1.57
SDOJHDGZFOGOFD-UHFFFAOYSA-N,-27050.0816,-323.4924,310.371,0.510739,11.427,12.922,0.0,-2.06998,-0.20059,0.1551,0.0,256.3464,470.7662964,-7.0099990000000005
SECXISVLQFMRJM-UHFFFAOYSA-N,-19070.8633,57.9103,130.713,4.9215800000000005,13.880999999999998,14.327,-0.4592600000000001,-0.14692,-0.4592600000000001,0.32498,-0.8035100000000001,99.1322,275.8137512,1.0
SGEJQUSYQTVSIU-UHFFFAOYSA-N,-27067.5164,-73.8831,275.623,2.63815,12.343,13.95,-0.43942,-1.24079,-0.43942,0.22247,-0.7097899999999999,203.342,478.3268738,-3.3789599999999997
SGMHGVVTMOGJMX-UHFFFAOYSA-N,-25015.1808,154.5915,248.062,6.44117,11.865,13.306,-0.4228,-0.90064,-0.4228,0.34321,-0.83798,217.285,427.362915,-3.3369999999999997
SGUAFYQXFOLMHL-UHFFFAOYSA-N,-31837.5155,440.271,403.159,5.7240199999999986,11.994000000000002,14.102,-1.15668,-1.48879,-0.45513,0.37007,-1.90163,328.4102,619.5836182,-1.3
SJNIEBAPMPLYAB-UHFFFAOYSA-N,-32694.5193,690.7422,382.456,12.4384,10.765999999999998,14.278,-2.64072,-0.57617,-1.4297,2.74863,-1.3001200000000002,362.7642,579.9417114,-5.38
SJRJJKPEHAURKC-UHFFFAOYSA-N,-19051.061,-41.25,135.562,1.6796400000000002,15.101,14.086,-0.3229,-0.41695,-0.3229,0.12091,-0.60728,101.148,272.15853880000003,1.0
SKGXYFVQZVPEFP-UHFFFAOYSA-N,-26722.3569,-36.0853,295.695,1.72662,11.453,13.548,-0.27965,-0.47642,-0.14237,0.19014,-0.24026,321.9744,456.3320313,-8.890084
SKIVFJLNDNKQPD-UHFFFAOYSA-N,-25103.2438,-63.2799,227.41,7.43585,11.546,13.449000000000002,-2.35537,-1.0203799999999998,-0.97187,2.82702,-0.74268,214.2386,403.2633057,-1.35405
SKKTUOZKZKCGTB-UHFFFAOYSA-N,-21121.1471,145.3391,152.53799999999995,2.89954,13.764,15.398,-0.80132,-0.1175,-0.50808,0.42487,-1.20219,117.1474,322.1795959,-0.66
SLAMLWHELXOEJZ-UHFFFAOYSA-N,-22151.8298,-242.8547,172.77,8.826369999999997,11.158,15.15,-1.49631,-0.08465,-0.40974,0.5767800000000001,-0.91953,167.1208,319.4908752,-1.474
SLGBZMMZGDRARJ-UHFFFAOYSA-N,-23106.5505,-5.2885,269.848,0.00353066,11.667,13.368,0.0,-1.79962,-0.1314,0.15305,0.0,228.2928,426.1617126,-6.74
SLXKOJJOQWFEFD-UHFFFAOYSA-N,-22524.9012,166.6854,174.571,3.3638800000000004,13.61,14.384,-0.78203,-0.37607,-0.43804,0.35206,-1.19552,131.1742,350.2297974,-0.97469
SLZWBCGZQRRUNG-UHFFFAOYSA-N,-29146.0146,127.5729,355.237,2.16101,12.365,14.227,-0.70234,-1.39,-0.47956,0.41768,-1.06542,263.379,546.1354980000001,-4.24
SMDHCQAYESWHAE-UHFFFAOYSA-N,-29965.3728,-77.3775,353.772,2.80096,10.588,14.571,-1.47906,-0.64354,-0.40421,0.58597,-0.98835,335.2823,519.9810181,-5.53
SMQUZDBALVYZAC-UHFFFAOYSA-N,-20557.1152,74.3389,144.45,3.95617,11.89,14.345999999999998,-0.70133,-0.32756,-0.36808,0.2805,-0.70133,122.1232,283.5363159,-0.86
SNHRLVCMMWUAJD-SUYDQAKGSA-N,-37220.3389,-269.0191,551.241,6.80687,11.922,14.695,-2.09277,-1.95943,-0.40818,0.32055,-2.26712,476.5841,680.3357543999998,-4.9073
SNHRLVCMMWUAJD-UHFFFAOYSA-N,-36403.5088,784.9598,552.535,5.92891,12.092,14.63,-2.09372,-1.99374,-0.40806,0.32159,-2.2725,476.5841,696.6322021000002,-4.71
