Compound,G_sol,DeltaG_sol,sol_dip,O_charges,C_charges,Most_neg,Most_pos,Het_charges,MW,SASA,volume,LogS,Lsolu_Hsolv,Lsolv_Hsolu
VMKOFRJSULQZRM-UHFFFAOYSA-N,-26362.8172,33.6891,2.33544,0.0,-0.8219799999999999,-0.17132,0.08196,-0.17132,193.1263,404.6979675,216.243,-5.06,12.043,15.392999999999999
VOEYXMAFNDNNED-UHFFFAOYSA-N,-23529.311,49.8485,3.29465,-0.7550899999999999,-0.24679,-0.55606,0.3497,-0.6783399999999999,165.1914,383.9714355,202.55599999999998,-1.8,12.3,13.845
VOXZDWNPVJITMN-UHFFFAOYSA-N,-28075.3387,-70.5175,1.9051,-0.6763600000000001,-1.37091,-0.36349000000000004,0.24786,-0.6763600000000001,272.3864,482.11947630000003,335.588,-4.84,12.535,13.52
VPGRYOFKCNULNK-UHFFFAOYSA-N,-33981.3231,19.3094,4.10042,-1.5279399999999999,-0.8864799999999999,-0.474,0.41153,-1.5279399999999999,372.5034,593.8684082000001,459.385,-4.63,12.023,14.224
VREFGVBLTWBCJP-UHFFFAOYSA-N,-28213.9651,88.5949,9.15807,0.0,-1.5095399999999999,-0.27934000000000003,0.45788999999999996,0.08627,308.7695,517.0610352,339.6,-3.4330000000000003,11.165,13.892999999999999
VSNHCAURESNICA-UHFFFAOYSA-N,-18162.2773,-329.56,7.376289999999999,-0.9340200000000001,0.20151,-0.6098600000000001,0.25405,-0.7148,76.0548,213.03703309999997,82.4982,1.12,13.275,13.29
VUNCWTMEJYMOOR-UHFFFAOYSA-N,-24907.5319,-5.4694,0.708622,0.0,-0.68396,-0.23143000000000002,0.17198,0.68396,272.77299999999997,357.1887512,232.423,-5.18,10.953,13.687999999999999
VVNCNSJFMMFHPL-UHFFFAOYSA-N,-22649.0333,-36.4841,3.46012,-0.77517,-0.047310000000000005,-0.46758999999999995,0.40460999999999997,-0.93985,149.2074,310.7606506,179.165,-0.13,12.322000000000001,13.673
VVQNEPGJFQJSBK-UHFFFAOYSA-N,-19935.5452,27.3658,2.12624,-0.73336,0.22129000000000001,-0.47503999999999996,0.46055,-0.73336,100.117,283.2293396,131.845,-0.8,12.282,14.685
VVSSGCCPNDSLPL-UHFFFAOYSA-N,-26229.7158,-210.0142,9.44549,-3.6868300000000005,-2.09939,-0.9277200000000001,2.4424799999999998,1.08782,267.3324,420.0284119,253.916,-2.679,11.139000000000001,13.924000000000001
VWPOSFSPZNDTMJ-UCWKZMIHSA-N,-32605.4875,48.2152,5.8173900000000005,-1.29846,-1.00831,-0.37351,0.22951,-1.38572,309.4046,566.6673584,388.30699999999996,-1.008,12.547,13.364
VXGYRCVTBHVXMZ-UHFFFAOYSA-N,-23383.3276,-78.9435,0.813431,-0.79823,-0.12408,-0.48351000000000005,0.48676,-0.9203,173.1708,348.3623962,194.018,-0.043,11.214,13.636
VXIVSQZSERGHQP-UHFFFAOYSA-N,-18518.6012,-91.0372,6.43724,-0.53274,0.11175999999999998,-0.53274,0.20931999999999998,-0.46785,93.5127,230.4918518,99.2661,-0.02,13.147,14.017999999999999
VXLVYFXPZGPXCT-UHFFFAOYSA-N,-30189.6262,-315.9605,10.1404,-3.9228,-1.83864,-0.9367700000000001,2.49667,0.5442100000000001,317.33099999999996,515.1323242,318.14,-3.0239999999999996,12.073,13.850999999999999
VYWYYJYRVSBHJQ-UHFFFAOYSA-N,-25943.5378,323.777,5.04526,-3.3978900000000003,-0.13326,-0.6540199999999999,1.40157,-0.5957899999999999,212.1184,364.5610352,207.938,-2.417,10.882,15.152000000000001
WBJINCZRORDGAQ-UHFFFAOYSA-N,-18478.2145,-26.980999999999998,5.1128,-0.75364,0.37909,-0.46246000000000004,0.43121000000000004,-0.75364,74.0792,233.32530209999996,95.5052,0.15,13.373,15.497
WCLNVRQZUKYVAI-UHFFFAOYSA-N,-30957.6044,-7.7233,0.830418,-0.18541,-0.7400800000000001,-0.13003,0.14784,0.59224,425.3097,508.2099915,362.406,-11.221848,11.327,13.183
WCYYQNSQJHPVMG-UHFFFAOYSA-N,-29847.3776,-190.0465,0.063725,-0.19669,-0.72314,-0.12454000000000001,0.14535,0.43249,390.8646,492.6019287,340.324,-9.950782,11.388,13.125
WDCYWAQPCXBPJA-UHFFFAOYSA-N,-23372.2795,-101.8872,6.2508,-2.62952,-0.73243,-0.6580600000000001,1.3990799999999999,0.16787,168.1086,318.8885193,169.68900000000002,-2.29,11.012,14.949000000000002
WDECIBYCCFPHNR-UHFFFAOYSA-N,-24733.9326,9.201,0.00179773,0.0,-1.4409399999999999,-0.10899,0.12625999999999998,0.0,228.2928,431.6964416999999,272.176,-8.059982000000002,11.288,12.76
WDQPAMHFFCXSNU-BGABXYSRSA-N,-38742.9385,258.4795,15.2439,0.0,-3.2802800000000003,-0.62664,1.19041,0.8298399999999999,475.4194,758.1863403,534.137,-6.244,10.907,11.892999999999999
WEEGYLXZBRQIMU-UHFFFAOYSA-N,-22235.5806,4.8148,1.79689,-0.28300000000000003,-0.80553,-0.28300000000000003,0.09733,-0.28300000000000003,154.2516,348.5737,212.245,-1.7207400000000002,14.965,14.709000000000001
WEHWNAOGRSTTBQ-UHFFFAOYSA-N,-22124.2073,40.7269,1.46396,0.0,-0.64652,-0.11420999999999999,0.06829,-0.11394000000000001,101.1912,336.5730896,160.244,-0.46,15.045,13.53
WEVYAHXRMPXWCK-UHFFFAOYSA-N,-14514.6326,-9.6113,4.13014,0.0,-0.01704,-0.20748000000000003,0.07505,-0.20748000000000003,41.0524,181.05960080000003,62.706,0.26,13.856,16.713
WFJNHVWTKZUUTR-UHFFFAOYSA-N,-29296.505,189.4226,3.0413099999999997,-0.35706,-1.65183,-0.35706,0.22976,-0.53569,296.4114,533.8390503,362.661,-2.63,11.379000000000001,13.495
WFRBDWRZVBPBDO-UHFFFAOYSA-N,-21950.2927,127.4316,1.72813,-0.37389,-0.5517,-0.37389,0.22658000000000003,-0.37389,102.176,306.9523315,155.525,-0.49,15.466,15.312000000000001
WHTBVLXUSXVMEV-UHFFFAOYSA-N,-32033.027000000002,-120.1012,5.941409999999999,-3.58414,-1.8826,-0.9334100000000001,2.46295,0.4915,379.3683,553.4072266,374.38,-3.8,10.795,13.802999999999999
WIDHRBRBACOVOY-UHFFFAOYSA-N,-28801.6916,390.4885,1.47241,0.0,-1.07265,-0.13318,0.13741,0.40469,326.4365,467.20846560000007,308.51099999999997,-7.050000999999999,11.503,13.530999999999999
WIIZWVCIJKGZOK-RKDXNWHRSA-N,-31681.5302,205.6342,7.1986300000000005,-2.50755,-0.49938999999999995,-0.6611199999999999,1.39301,-1.0633299999999999,323.1322,505.22964479999996,332.25,-1.9759,11.23,14.254000000000001
WIKYUJGCLQQFNW-UHFFFAOYSA-N,-33561.4725,-3.9879,2.96126,0.0,-2.18036,-0.24183000000000002,0.15565,0.15786,373.9427,606.1245727999999,434.01,-4.4,11.772,12.243
WJNRPILHGGKWCK-UHFFFAOYSA-N,-29676.4049,106.7994,3.13489,0.0,-0.46678000000000003,-0.35088,0.12791,-0.57921,229.7119,476.1960449,277.097,-4.43,12.091,13.26
WJRBRSLFGCUECM-UHFFFAOYSA-N,-19080.8843,-259.9739,3.52092,-0.98892,0.3328,-0.54772,0.26133,-0.82844,100.0768,245.5355682,104.31,-0.4,12.672,13.977
WJTCGQSWYFHTAC-UHFFFAOYSA-N,-19848.8867,-46.7325,0.10437300000000001,0.0,-0.9814700000000001,-0.15524000000000002,0.10022,0.0,112.2144,310.6614685,161.931,-4.15,15.905999999999999,14.854000000000001
WJUSVIUZCYELMK-UHFFFAOYSA-N,-28420.2216,100.9715,2.34842,-1.1807,-0.6905600000000001,-0.47834,0.46281000000000005,-1.16365,275.3468,528.7696533,332.01199999999994,-0.8240000000000001,11.812000000000001,13.564
WKEDVNSFRWHDNR-UHFFFAOYSA-N,-26840.7446,-820.4831,5.38586,-0.785,-0.82384,-0.48693000000000003,0.29246,-0.63064,213.2354,421.0566711,245.07299999999998,-3.59,11.842,13.140999999999998
WKLCYOHFTPREOW-UHFFFAOYSA-N,-25364.2002,-146.9714,5.87714,-2.2486099999999998,-1.16008,-0.9272,2.443,0.30166,249.3172,399.55896,241.648,-3.552,10.904000000000002,13.533
WLJVNTCWHIRURA-UHFFFAOYSA-N,-24953.8068,-57.61600000000001,4.50835,-1.6198700000000001,0.33535,-0.48663999999999996,0.43268999999999996,-1.6198700000000001,160.1694,378.1059265,196.859,-0.25192,13.394,15.647
WLJVXDMOQOGPHL-UHFFFAOYSA-N,-22383.207000000002,-335.55400000000003,2.22,-0.8012600000000001,-0.2382,-0.47828000000000004,0.43151999999999996,-0.8012600000000001,136.15,318.84399410000003,165.84900000000002,-0.88838,12.517999999999999,13.995999999999999
WPTCSQBWLUUYDV-UHFFFAOYSA-N,-26578.5709,500.3115,0.00770524,0.0,-1.3525399999999999,-0.13938,0.13624,-0.13554000000000002,256.3062,486.6873779,299.945,-5.4,11.084000000000001,13.294
WQOXQRCZOLPYPM-UHFFFAOYSA-N,-18976.7831,-63.2576,3.32655,0.0,-0.41112,-0.20563,0.10711,-0.15028,94.1894,250.3845673,115.111,-1.44,10.169,13.852
WQZGKKKJIJFFOK-UHFFFAOYSA-N,-23614.7778,302.2081,3.8049,-2.09535,0.5034,-0.38264000000000004,0.24183000000000002,-2.09535,180.1572,332.2939758,194.602,0.74,14.462,14.754000000000001
WREGKURFCTUGRC-UHFFFAOYSA-N,-26459.4765,-502.8597,8.01198,-1.21644,-0.06638,-0.55501,0.28383,-1.20675,211.22,411.591217,239.503,-0.433,11.988,13.232000000000001
WRKNTBMMMVTKKA-UHFFFAOYSA-N,-28952.8634,-230.6108,1.7366099999999998,-1.57571,0.08891,-0.50029,0.46365,-1.5437100000000001,237.2548,474.41790769999994,282.992,-1.09,11.804,13.67
WRNGAZFESPEMCN-UHFFFAOYSA-N,-28703.0747,131.8265,1.2103,-0.20089,-0.72402,-0.12587,0.14089000000000002,0.31479,356.4195,472.3686829,317.013,-9.480172,11.464,13.103
WTDRDQBEARUVNC-LURJTMIESA-N,-26347.4885,-150.4974,5.61702,-1.3912799999999999,-0.06473999999999999,-0.47026,0.43291999999999997,-1.48117,197.1902,385.0553589,226.15900000000002,-1.5290000000000001,12.306,13.663
WURBVZBTWMNKQT-UHFFFAOYSA-N,-29370.2709,-158.244,4.1656,-0.48302,-0.79074,-0.32025,0.30611,-0.76572,293.7523,511.4438782,340.88699999999994,-3.61,12.008,13.661
WVDDGKGOMKODPV-UHFFFAOYSA-N,-19690.3973,-37.9255,1.6481,-0.38455,-0.50134,-0.38455,0.23223000000000002,-0.38455,108.1396,291.70315550000004,139.681,-0.4,12.502,14.071
WWGUMAYGTYQSGA-UHFFFAOYSA-N,-22154.4022,242.8458,0.681066,0.0,-1.0519,-0.11105,0.12419000000000001,0.0,156.2268,362.70727539999996,203.793,-4.72,11.769,13.052999999999999
WWJZWCUNLNYYAU-UHFFFAOYSA-N,-38237.5598,-634.5784,11.9135,-3.4997800000000003,-0.48363,-1.05224,2.1531599999999997,-1.1752200000000002,466.4579,735.6398926,485.52,-6.24,10.992,13.06
WXTMDXOMEHJXQO-UHFFFAOYSA-N,-22599.7725,21.4717,4.05219,-1.39824,0.23464000000000002,-0.47286000000000006,0.48682,-1.39824,154.122,307.40039060000004,164.623,-0.10902,11.761,13.748
WXZMFSXDPGVJKK-UHFFFAOYSA-N,-22139.4632,-200.3749,0.00407227,-1.50309,0.29481999999999997,-0.37588,0.22489,-1.50309,136.1474,304.3575439,164.423,-0.44,15.020999999999999,14.821
WXZVAROIGSFCFJ-UHFFFAOYSA-N,-30657.7206,-111.8178,6.13745,-0.66278,-1.19266,-0.49075,0.2589,-0.6362,271.3584,515.2086791999999,339.894,-3.57,11.757,12.905
WYEHFWKAOXOVJD-UHFFFAOYSA-N,-33563.751000000004,112.7922,5.5004,-0.57776,-0.27342,-0.47603,0.4258,-1.2004700000000001,394.3001,620.1217041,403.098,-6.8970009999999995,11.515999999999998,13.28
WYKYKTKDBLFHCY-UHFFFAOYSA-N,-24988.9837,161.762,7.9479,-0.5324399999999999,-0.83941,-0.5324399999999999,0.28559,-0.08911000000000001,221.6457,404.20712280000004,232.399,-2.80245,11.372,12.825999999999999
WZJZMXBKUWKXTQ-UHFFFAOYSA-N,-32147.9779,102.2987,1.11684,-1.5418100000000001,-0.45355,-0.5473600000000001,0.35619,-1.16974,300.3134,570.8458862000001,338.55800000000005,-4.63,12.126,13.245999999999999
WZWYJBNHTWCXIM-JLHYYAGUSA-N,-30245.1072,-261.0963,4.74359,-2.4403200000000003,-1.3733899999999999,-0.91189,2.44523,-0.027260000000000003,337.3676,513.2810668999999,337.781,-3.7835099999999997,10.91,12.811
XADCESSVHJOZHK-UHFFFAOYSA-N,-29343.754,25.2086,2.2774,-0.69639,-0.7943399999999999,-0.45482,0.41243,-0.79506,247.3364,477.76715089999993,310.503,-1.89,12.433,13.503
XBCXJKGHPABGSD-UHFFFAOYSA-N,-20419.2753,-201.3281,6.01273,-1.0408600000000001,0.03003,-0.5312399999999999,0.29236,-0.6864899999999999,126.1146,286.17288210000004,139.161,-0.8,12.06,13.585999999999999
XDLPWPNVUPKKSN-UHFFFAOYSA-N,-32333.9622,-176.3914,10.0878,-1.25237,-0.8458700000000001,-0.51249,0.51756,-1.0762399999999999,331.3459,557.8894653,373.272,-5.405,11.376,13.023
XEFQLINVKFYRCS-UHFFFAOYSA-N,-27875.3839,-82.1911,2.01347,-0.42557,-0.8239299999999999,-0.29863,0.25732,-0.24452,289.5451,461.01336669999995,292.483,-4.46,11.889000000000001,13.468
XEKOWRVHYACXOJ-UHFFFAOYSA-N,-20609.8453,-399.7684,2.32592,-0.74669,0.23993,-0.48258,0.41353999999999996,-0.74669,88.10600000000001,269.0452881,116.258,-0.04,13.327,15.667
XEROSHXMTSNDBW-UHFFFAOYSA-N,-26272.0533,-267.5604,4.17603,-3.04355,-1.6369999999999998,-0.92945,2.44464,0.48022,267.3324,421.1669006,255.327,-1.57,11.265999999999998,13.25
XFOHWECQTFIEIX-UHFFFAOYSA-N,-25323.9357,55.3302,6.94164,-1.32818,-1.1109,-0.66469,1.39477,0.06659,211.2196,402.39624019999997,236.226,-4.723,11.11,13.629000000000001
XGEGHDBEHXKFPX-UHFFFAOYSA-N,-18535.9521,-185.1474,5.5898,-0.60878,0.13695,-0.60878,0.2017,-0.53935,74.0822,232.31369019999997,92.1932,1.13,13.817,13.306
XIGAUIHYSDTJHW-UHFFFAOYSA-N,-29716.183999999997,-11.1308,5.6165199999999995,-0.63357,-1.04639,-0.48956000000000005,0.26499,-0.42388000000000003,298.3588,542.1179199,337.48900000000003,-4.87,11.427999999999999,13.555
XITQUSLLOSKDTB-UHFFFAOYSA-N,-27175.782000000003,445.4814,3.8171199999999996,-1.46554,-1.0253299999999999,-0.6610199999999999,1.39503,0.05969,284.0982,462.31475830000005,288.83099999999996,-5.46,11.139000000000001,13.536
XJKSTNDFUHDPQJ-UHFFFAOYSA-N,-25920.8681,-102.1013,0.00170694,0.0,-1.65481,-0.10954000000000001,0.12211,0.0,230.3086,476.96984860000003,288.70599999999996,-7.109997999999999,11.753,13.195
XKEFYDZQGKAQCN-UHFFFAOYSA-N,-20826.197,-53.6833,0.00203486,0.0,-0.61503,-0.10670999999999999,0.13892000000000002,0.19844,181.4487,316.5698242,175.988,-4.53587,11.978,13.927999999999999
XKFPYPQQHFEXRZ-UHFFFAOYSA-N,-25816.8993,-37.6346,3.9880699999999996,-0.44605,-0.83306,-0.50768,0.32571,-0.45543999999999996,231.2536,475.73867800000005,272.42,-2.46,12.165,13.154000000000002
XKJMBINCVNINCA-UHFFFAOYSA-N,-27032.0542,1.5108,6.20108,-0.7826,-0.4385,-0.5455300000000001,0.22921,-0.43345,249.0962,439.34762570000004,259.89599999999996,-3.5554300000000003,12.015999999999998,13.103
XLOMZPUITCYLMJ-UHFFFAOYSA-N,-28605.7605,-108.3755,4.758830000000001,-0.70308,-0.75432,-0.50405,0.24336999999999998,-0.72306,254.3464,474.44955439999995,308.41200000000003,-3.46,10.453,13.913
XMTQQYYKAHVGBJ-UHFFFAOYSA-N,-25741.6127,-207.313,6.62695,-0.56248,-0.5516800000000001,-0.56248,0.22953,-0.32832,233.0968,420.56042479999996,246.21200000000002,-3.8220099999999997,12.059000000000001,13.017999999999999
XNLICIUVMPYHGG-UHFFFAOYSA-N,-20124.4967,-53.6872,3.42194,-0.41313,-0.2326,-0.41313,0.31974,-0.41313,86.1334,282.2399292,126.45299999999999,-0.19,13.1,15.017999999999999
XQUXKZZNEFRCAW-UHFFFAOYSA-N,-34978.0998,-532.3169,3.6205199999999995,-0.82155,-1.0885799999999999,-0.44321000000000005,0.4469,-0.93845,349.4286,642.5148926,438.091,-6.03,12.092,13.677
XQXPVVBIMDBYFF-UHFFFAOYSA-N,-22882.7476,-235.9376,3.8151300000000004,-1.11438,-0.08257,-0.47841000000000006,0.43109,-1.11438,152.1494,333.04690550000004,177.388,-0.9442200000000001,12.418,13.741
XQZYPMVTSDWCCE-UHFFFAOYSA-N,-20620.1403,44.8032,7.668660000000001,0.0,-0.23306,-0.14006,0.13159,-0.28003,128.13299999999998,305.0411987,158.60299999999998,-2.38,11.373,14.408
XRECTZIEBJDKEO-UHFFFAOYSA-N,-20553.0704,-471.4184,10.9047,-0.55337,0.06777000000000001,-0.55337,0.25643,-0.49535,129.0935,270.69473270000003,130.703,-1.05193,11.819,12.995
XRHGWAGWAHHFLF-UHFFFAOYSA-N,-34102.3656,481.9337,6.97118,-1.70059,-0.44621000000000005,-1.0402200000000001,2.1545,-0.57222,313.7384,556.0953979,345.918,-3.66,10.908,13.857000000000001
XRTJYEIMLZALBD-UHFFFAOYSA-N,-26897.9313,-140.8235,2.55717,0.0,-1.40873,-0.24693,0.20663,0.23058,240.3222,462.15377810000007,277.719,-3.68,11.22,12.273
XSKQKDTZQNFCCB-UHFFFAOYSA-N,-24198.6518,-18.7006,4.65811,-2.1265400000000003,-0.0831,-0.66575,1.39604,-0.7305,197.14700000000002,355.0434875,197.63400000000001,-3.0639999999999996,11.286,13.677
XSQUKJJJFZCRTK-UHFFFAOYSA-N,-16093.9982,26.6721,5.73307,-0.62159,0.18666,-0.62159,0.18666,-0.5002800000000001,60.0554,199.6749725,70.2356,0.96,13.96,13.458
XTRDKALNCIHHNI-UHFFFAOYSA-N,-24087.7555,565.0971,5.49017,-2.6137900000000003,-0.89035,-0.66045,1.39694,0.18003,182.1354,341.94244380000004,185.938,-3.0,11.03,14.664000000000001
XUYPXLNMDZIRQH-UHFFFAOYSA-N,-26395.2527,600.6401,4.13149,-1.29474,-0.00418,-0.51776,0.41638000000000003,-1.3550799999999998,191.2446,399.303833,231.733,0.032,12.419,13.415
XWKFPIODWVPXLX-UHFFFAOYSA-N,-19898.9098,-23.0614,2.45229,0.0,-0.60316,-0.15050999999999998,0.13105999999999998,-0.11747,107.1548,299.45178219999997,145.299,0.4,12.324000000000002,13.943
XYGUXAGVJDBSBP-UHFFFAOYSA-N,-28171.2488,-69.2298,4.38134,-1.7418099999999999,0.3081,-0.53697,0.46391000000000004,-1.5454,236.2268,461.9148254,269.904,-1.4980000000000002,11.806,13.849
XZTUSOXSLKTKJQ-UHFFFAOYSA-N,-33095.4789,-271.3246,7.17895,-1.41783,-1.3073299999999999,-0.44101,0.45292,-1.41783,374.5192,576.3969727000001,450.269,-4.574,11.964,14.597000000000001
YAPQBXQYLJRXSA-UHFFFAOYSA-N,-23577.1927,105.7454,5.48835,-1.0299399999999999,-0.41203999999999996,-0.5345300000000001,0.47118999999999994,-0.37772,180.1658,349.1856995,193.378,-2.58679,12.015999999999998,13.2
YASYVMFAVPKPKE-UHFFFAOYSA-N,-25602.9187,-325.6618,5.31966,-2.04124,0.12963,-0.9335700000000001,1.9991900000000002,-0.8987,183.1617,369.03607180000006,198.41400000000002,0.54,11.020999999999999,13.822000000000001
YBPAYPRLUDCSEY-UHFFFAOYSA-N,-22108.1696,-95.1333,6.55232,-0.84729,-0.31319,-0.53437,0.24834,-0.74321,151.1646,340.4301147,181.35,-2.3860099999999997,12.508,13.652999999999999
YCLSOMLVSHPPFV-UHFFFAOYSA-N,-26741.8749,-187.4087,0.681645,-1.60188,0.2621,-0.48263,0.4378,-1.7019799999999998,210.2626,410.6345215,230.891,-0.19,10.064,13.977
YCMLQMDWSXFTIF-UHFFFAOYSA-N,-22454.9447,-68.5175,5.57142,-1.8732900000000001,-1.04071,-0.9393799999999999,2.4222,0.060039999999999996,171.2136,338.4365234,184.11900000000003,-2.02,12.032,13.979000000000001
YCSBALJAGZKWFF-UHFFFAOYSA-N,-23504.0791,-35.0095,3.2317,0.0,-1.31526,-0.27058000000000004,0.1313,0.09407,193.2476,399.208313,233.77200000000002,-5.17,11.214,11.958
YEAICDDXRUOCKJ-UHFFFAOYSA-N,-26964.5257,-123.4316,7.397710000000001,-1.8550200000000001,-1.4128,-0.9282600000000001,2.42991,0.17699,250.2746,438.16757199999995,263.198,-3.7,12.110999999999999,12.523
YFBPRJGDJKVWAH-UHFFFAOYSA-N,-27843.4522,-16.2842,4.09576,-0.75552,-0.50997,-0.55666,0.35134,-0.67553,225.305,457.83193969999996,272.107,-3.9210000000000003,11.792,13.286
YFGYUFNIOHWBOB-UHFFFAOYSA-N,-28840.8669,271.3371,3.89014,-0.65209,-0.08725,-0.49323,0.35306,-0.99356,238.2888,492.7565308,292.482,-1.95,12.279000000000002,12.629000000000001
YGLMVCVJLXREAK-UHFFFAOYSA-N,-26288.8107,-65.1656,5.37765,-0.57793,-0.8888299999999999,-0.57793,0.23973000000000003,-0.60752,222.3296,460.130188,288.20099999999996,-3.01,13.550999999999998,13.237
YGYNBBAUIYTWBF-UHFFFAOYSA-N,-22888.9216,-53.2735,0.062052800000000005,0.0,-1.03691,-0.1067,0.1237,0.0,156.2268,372.11218260000004,204.738,-4.89,11.769,13.03
YIKYNHJUKRTCJL-UHFFFAOYSA-N,-22409.0209,-103.7626,4.73157,-0.79293,-0.07199,-0.47944,0.36656,-0.79293,140.1384,317.07739260000005,161.40200000000002,-0.8937799999999999,11.935,13.465
YJDYCULVYZDESB-UHFFFAOYSA-N,-28407.226000000002,179.5885,3.4806,-0.3727,-1.52872,-0.3727,0.33276,-0.3727,274.4454,485.67507930000005,353.225,-6.7,13.069,14.575999999999999
YKGCCFHSXQHWIG-UHFFFAOYSA-N,-25563.3256,91.279,5.31891,-0.38654,-0.9327200000000001,-0.38654,0.32277,-0.59021,225.3482,389.55575560000005,272.173,-3.716,12.265999999999998,13.542
YKJYKKNCCRKFSL-UHFFFAOYSA-N,-29784.7166,349.3613,2.34223,-1.2749700000000002,-0.33002,-0.4815,0.4041,-1.36331,265.3084,509.7983398,321.63,-1.61,12.587,13.304
YKYONYBAUNKHLG-UHFFFAOYSA-N,-21309.627,20.5738,2.32107,-0.74436,0.13360999999999998,-0.48198,0.4134,-0.74436,102.1328,301.2148438,137.506,-0.72,13.32,15.672
YLQBMQCUIZJEEH-UHFFFAOYSA-N,-16137.1971,-9.7019,0.0812258,-0.04361,-0.5871,-0.21904,0.17588,-0.04361,68.075,214.05572510000002,85.6062,-0.82,13.026,13.777000000000001
YMWUJEATGCHHMB-UHFFFAOYSA-N,-16513.7304,-6.739,1.8008400000000002,0.0,-0.053,-0.06713999999999999,0.09356,-0.13385999999999998,84.9328,201.4446259,82.5698,-0.63,12.609000000000002,14.887
YNARWAUTTJJADX-UHFFFAOYSA-N,-28321.71,-697.7929,7.929130000000001,0.0,-1.1748,-0.56255,0.47247,-0.25361999999999996,270.3514,471.55749510000004,308.411,-4.63,10.713,13.122
YNAVUWVOSKDBBP-UHFFFAOYSA-N,-18148.9634,-55.8132,1.41754,-0.29991999999999996,-0.21783000000000002,-0.29991999999999996,0.07639,-0.40609,87.1212,252.33430479999998,114.16,1.06,14.935,13.65
YNBADRVTZLEFNH-UHFFFAOYSA-N,-21464.7872,50.4659,0.33878600000000003,-0.72492,0.17443,-0.46653,0.47223000000000004,-0.85708,137.1378,315.7475586,160.43200000000002,-0.46,11.595,14.583
YNDXUCZADRHECN-JNQJZLCISA-N,-35367.0,-653.4071,6.41977,-2.02078,-0.7161,-0.41633000000000003,0.38782,-2.18622,434.5037,593.7130737000001,490.259,-4.32,11.671,14.505999999999998
YNPNZTXNASCQKK-UHFFFAOYSA-N,-22285.4056,-11.6108,0.08187130000000001,0.0,-1.18597,-0.10932,0.1254,0.0,178.233,371.7520752,218.077,-5.258842,11.585,13.036
YNVOMSDITJMNET-UHFFFAOYSA-N,-20162.745,109.48,2.11444,-0.80175,-0.26063000000000003,-0.485,0.5031399999999999,-0.49586,128.1454,272.9131775,138.201,-1.47,11.669,14.030999999999999
YOYAIZYFCNQIRF-UHFFFAOYSA-N,-21503.3354,16.819000000000003,5.50724,0.0,-0.43306999999999995,-0.13201,0.13559000000000002,0.03482,172.0134,315.52014160000004,177.815,-4.24,11.494000000000002,13.967
YREQHYQNNWYQCJ-UHFFFAOYSA-N,-37678.2319,-129.4255,3.6226300000000005,-0.64956,-1.71695,-0.28010999999999997,0.13697,-0.64956,376.4944,722.4853516,478.70300000000003,-8.59998,12.27,13.386
YRHRIQCWCFGUEQ-UHFFFAOYSA-N,-24442.1715,495.0882,2.77857,-0.38799,-0.8141,-0.38799,0.40745,-0.19232,212.2656,387.5991516,235.678,-5.54,11.292,13.075
YRHYCMZPEVDGFQ-UHFFFAOYSA-N,-29603.4723,382.8205,2.1991,-0.73936,-0.51172,-0.4726,0.41117,-0.73936,186.2936,490.0866089,267.843,-4.63,13.345,15.597000000000001
YTBRNEUEFCNVHC-UHFFFAOYSA-N,-24228.7446,-43.8673,0.00278427,0.0,-1.0957299999999999,-0.12550999999999998,0.12680999999999998,0.08578999999999999,223.1012,408.0617371,244.83599999999998,-6.56,11.727,13.357999999999999
YUWFEBAXEOLKSG-UHFFFAOYSA-N,-25148.3809,168.1645,0.0451224,0.0,-1.06009,-0.08966,0.062060000000000004,0.0,162.2742,383.672699,227.04,-5.23,12.645,13.414000000000001
YVWZWRFAFZRJGU-UHFFFAOYSA-N,-29115.4299,182.9206,3.26816,-1.56859,-0.14221,-0.49701000000000006,0.46402,-1.54934,263.2926,498.6098328,312.02299999999997,-1.349,11.8,13.808
YWBVHLJPRPCRSD-UHFFFAOYSA-N,-31168.8428,-163.7536,9.561760000000001,-0.48758999999999997,-1.04314,-0.48758999999999997,0.42546999999999996,-0.5735600000000001,329.3209,562.6322021000001,368.473,-4.44,11.888,12.741
YZMCKZRAOLZXAZ-UHFFFAOYSA-N,-30236.8977,-622.2743,7.2510699999999995,-1.85232,-1.29834,-0.9285399999999999,2.42964,-0.0465,278.3282,501.8950806,307.673,-2.27725,12.144,12.522
YZVWKHVRBDQPMQ-UHFFFAOYSA-N,-24019.0825,125.3122,2.9191,0.0,-1.33856,-0.30462,0.12808,0.12138,217.2696,404.5418396,254.525,-0.6127199999999999,11.755999999999998,12.145999999999999
ZAFYATHCZYHLPB-UHFFFAOYSA-N,-32143.9884,482.0515,8.458060000000001,-0.50157,-1.7133099999999999,-0.50157,0.60104,-0.08642999999999999,307.3944,575.1503296,381.334,-1.297,11.722000000000001,13.130999999999998
ZDPHROOEEOARMN-UHFFFAOYSA-N,-30337.8173,186.3298,2.2617,-0.80996,-0.67301,-0.48663,0.43233999999999995,-0.80996,186.2936,485.32046510000004,267.028,-3.55,13.394,15.645
ZDXPYRJPNDTMRX-VKHMYHEASA-N,-22729.7824,-80.7435,5.06945,-1.33397,0.32963000000000003,-0.54264,0.40267,-1.29334,146.1456,317.37652589999993,172.485,-0.55,13.185,13.907
