Compound,G_sol,DeltaG_sol,volume,sol_dip,O_charges,C_charges,Most_neg,Most_pos,Het_charges,MW,SASA,LogS,Lsolu_Hsolv,Lsolv_Hsolu
KVFJBIQWENJTDM-UHFFFAOYSA-N,-25748.7762,-81.1353,304.128,0.085531,0.0,-0.76326,-0.09464,0.07426,0.0,254.3306,468.8218688999999,-7.850011,11.190999999999999,13.626
KVZJLSYJROEPSQ-UHFFFAOYSA-N,-19794.5506,8.6673,166.28900000000002,0.027904599999999998,0.0,-0.10169,-0.06176,0.038380000000000004,0.0,112.2144,313.04684449999996,-4.28474,15.504000000000001,16.887999999999998
KWGRBVOPPLSCSI-WPRPVWTQSA-N,-22840.5428,55.5128,216.291,2.99395,-0.37318,-0.007659999999999999,-0.37318,0.20528000000000002,-0.7360800000000001,165.2346,374.9756165,-0.385209,12.286,15.052999999999999
KXYFWLVSYHRZJL-UHFFFAOYSA-N,-30419.3837,59.4979,380.899,1.8626099999999999,-1.1777600000000001,0.96949,-0.44048999999999994,0.4364,-1.59685,291.3894,573.6387329,-3.5610000000000004,11.706,15.212
KZJRKRQSDZGHEC-UHFFFAOYSA-N,-21699.0226,13.3319,178.11,4.581580000000001,-0.27753,0.57735,-0.27753,0.58525,-0.9571700000000001,174.1221,325.0786438,-1.155,11.167,15.318
KZNICNPSHKQLFF-UHFFFAOYSA-N,-18401.2097,-315.7989,110.902,2.41205,-0.81301,0.67527,-0.40668000000000004,0.38434,-1.15578,99.089,252.22848509999997,0.3,12.455,16.674
KZOFCELNVLSKGC-UHFFFAOYSA-N,-32910.452000000005,790.1995,422.06800000000004,9.24832,-1.55924,1.16355,-0.49013,0.42196000000000006,-2.72549,357.4084,679.2984008999999,-2.6860000000000004,11.895,14.048
KZTYYGOKRVBIMI-UHFFFAOYSA-N,-23966.3804,-125.9462,243.65099999999998,7.78378,-1.62821,-0.9797299999999999,-0.81415,1.79302,0.16480999999999998,218.2698,409.48773189999997,-3.6437800000000005,10.800999999999998,15.37
LAIUFBWHERIJIH-UHFFFAOYSA-N,-21780.5802,73.4714,185.03599999999997,0.0183843,0.0,-0.05785,-0.07491,0.03725,0.0,114.2302,353.259552,-5.16,15.579,16.915
LCCNCVORNKJIRZ-UHFFFAOYSA-N,-29736.9322,23.0307,314.693,8.54342,-2.00156,0.4314,-0.61228,1.07172,-1.0186600000000001,291.2581,505.19482419999997,-4.28517,9.888,15.116
LDCFNNYCIXKMNJ-UHFFFAOYSA-N,-29641.2706,55.2199,362.704,2.45655,-1.92713,1.1401,-0.44013,0.43665,-2.33839,295.3346,546.5578613,-1.178,11.706,15.210999999999999
LEBVLXFERQHONN-UHFFFAOYSA-N,-30200.8933,-228.78400000000002,382.09,4.91131,-0.43268,0.46696000000000004,-0.43268,0.36844,-1.1209200000000001,288.432,561.5986328,-3.2241,12.242,14.72
LESVOLZBIFDZGS-UHFFFAOYSA-N,-30591.1729,-431.6537,327.29900000000004,6.53395,-2.13971,0.81597,-0.73087,1.08569,-1.48642,287.3283,527.0456543,1.14,9.645,15.378
LFKDJXLFVYVEFG-UHFFFAOYSA-N,-20529.522,339.199,150.401,2.56805,-0.83021,0.63863,-0.51525,0.5002,-1.19022,117.1474,303.9588623,0.1,13.798,16.287
LFQSCWFLJHTTHZ-UHFFFAOYSA-N,-15695.3019,-4.8815,68.6461,1.7652599999999998,-0.39445,0.17675,-0.39445,0.21211,-0.39445,46.0688,198.7638855,1.1,15.902000000000001,16.808
LFVLUOAHQIVABZ-UHFFFAOYSA-N,-30236.8615,55.9785,321.36400000000003,4.51923,-1.23651,0.43055,-0.60616,1.0668,-0.7976,412.9937,484.1624146000001,-6.62,9.898,15.107999999999999
LGDSHSYDSCRFAB-UHFFFAOYSA-N,-17018.9295,-16.3884,91.1289,2.7398700000000002,0.0,0.28843,-0.3181,0.19145,-0.34342,73.1124,222.74932859999998,-1.0,11.395,15.079
LHRCREOYAASXPZ-UHFFFAOYSA-N,-26381.6898,-39.2947,330.20300000000003,0.00380603,0.0,-0.95486,-0.058570000000000004,0.0726,0.0,278.3526,498.8189392,-8.659953,11.318,13.787
LHXDLQBQYFFVNW-UHFFFAOYSA-N,-21386.1551,-11.0234,208.72299999999998,3.27487,-0.33584,0.10587,-0.33584,0.29521,-0.33584,152.2358,345.7841492,-1.85,12.797,15.932
LINPVWIEWJTEEJ-UHFFFAOYSA-N,-26929.7818,323.6221,299.603,4.74659,-1.07766,0.36369,-0.40742,0.36180999999999996,-1.1896200000000001,274.7031,471.48831179999996,-4.18,11.302999999999999,14.564
LJCFRMUKLSCNKV-UHFFFAOYSA-N,-30941.4359,-141.1606,361.60900000000004,1.1544299999999998,-1.93409,1.6963700000000002,-0.44273999999999997,0.4365,-2.34357,295.3346,570.2907104,-1.5730000000000002,11.709000000000001,15.21
LJOZMWRYMKECFF-UHFFFAOYSA-N,-25807.6179,-48.1909,268.72,6.1997800000000005,-0.42503,-0.22832,-0.42503,0.40592,-0.65756,323.1326,454.10543820000004,-4.21,11.585999999999999,14.487
LKJPSUCKSLORMF-UHFFFAOYSA-N,-24690.9041,46.7162,238.601,6.094069999999999,-0.68177,0.80328,-0.49558,0.51381,-1.45995,214.6511,419.4556274,-2.57,11.96,14.636
LKPLKUMXSAEKID-UHFFFAOYSA-N,-26474.5898,212.5811,250.252,4.17583,-0.66182,0.28275,-0.33149,0.49943999999999994,-0.28275,295.3365,379.5791016,-5.82,10.280999999999999,16.163
LMHCYRULPLGEEZ-UHFFFAOYSA-N,-23049.7282,11.5707,204.295,2.32598,0.0,-0.14534,-0.06847,0.04767,-0.06847,226.1,386.1509705,-4.81,12.309000000000001,16.215999999999998
LMINNBXUMGNKMM-UHFFFAOYSA-N,-26541.2517,151.7499,305.059,3.8969,-0.75527,0.0367,-0.4376,0.38237,-0.92904,271.3332,474.8783569,-3.94,11.88,13.636
LMTGCJANOQOGPI-UHFFFAOYSA-N,-21116.772999999997,29.2561,184.18900000000002,4.45616,-0.44653999999999994,0.28138,-0.44653999999999994,0.36476,-0.7932,149.192,350.3041687,-0.95,12.325,14.339
LMYRWZFENFIFIT-UHFFFAOYSA-N,-22872.4609,-311.769,188.079,6.7751399999999995,-1.5906200000000001,-0.43683,-0.79738,1.9031,-0.38163,171.2136,352.64031980000004,-1.74,10.710999999999999,15.401
LNVGTRNKWNAINT-UHFFFAOYSA-N,-27040.5476,-39.5368,263.862,8.54504,-3.48317,-1.12765,-0.79233,1.9493200000000002,-0.08105,283.3318,425.57388310000005,-1.276,10.285,16.065
LOAUVZALPPNFOQ-UHFFFAOYSA-N,-22391.3479,8.5097,193.128,3.5114900000000002,-0.7417600000000001,0.24316,-0.43536,0.44188999999999995,-0.9761799999999999,173.1708,350.6038208,-1.088,11.106,14.628
LPAGFVYQRIESJQ-UHFFFAOYSA-N,-19938.3482,40.2211,151.234,1.5214,0.0,-0.12059,-0.40344,0.21975,-0.40344,119.1658,302.4699707,-1.04,12.491,13.805
LQLIEICEYDIWLO-UHFFFAOYSA-N,-26830.3243,12.5099,330.61199999999997,3.36593,-1.18065,0.5189199999999999,-0.45866,0.34943,-1.5596,263.3358,515.0195313,-2.12,12.378,14.940999999999999
LQZZUXJYWNFBMV-UHFFFAOYSA-N,-26543.3398,38.218,284.689,1.76102,-0.39427,-0.0059299999999999995,-0.39427,0.21247,-0.39427,186.3368,514.579834,-4.67,15.487,16.724
LRQUYRADZABVMX-UHFFFAOYSA-N,-28023.0769,-188.4084,312.2,10.6819,-3.45969,-1.35924,-0.79605,1.94935,0.04011,319.3648,490.9535522,-2.719,10.378,15.300999999999998
LRUUNMYPIBZBQH-UHFFFAOYSA-N,-25207.2151,-21.1893,252.077,2.28213,-0.8934200000000001,1.27318,-0.41513,0.48606000000000005,-1.64924,261.064,419.31555180000004,-2.82,11.373,15.050999999999998
LSPHULWDVZXLIL-UHFFFAOYSA-N,-23795.8665,87.3613,240.037,3.8859,-1.49663,0.7126399999999999,-0.43808,0.39776999999999996,-1.49663,200.234,368.2471619,-1.42,13.05,16.98
LSXKDWGTSHCFPP-UHFFFAOYSA-N,-22655.5729,29.6778,194.394,2.56069,0.0,-0.00807,-0.21758000000000002,0.08067,-0.21758000000000002,179.0995,374.1331787,-4.43,12.443,16.887999999999998
LTEQMZWBSYACLV-UHFFFAOYSA-N,-23796.447,62.6458,236.878,0.0480832,0.0,-0.40700000000000003,-0.10035,0.06431,0.0,162.2742,431.43356320000004,-5.21,12.444,14.886
LUALIOATIOESLM-UHFFFAOYSA-N,-30981.4774,-92.3453,434.654,6.06086,-0.38186,0.04554,-0.38186,0.21136,-1.0786,365.4922,610.4122925,-3.98,11.468,13.725999999999999
LUKBXSAWLPMMSZ-OWOJBTEDSA-N,-26472.836,-13.8517,266.13,1.64408,-0.9841700000000001,-0.38023,-0.32943,0.23242,-0.9841700000000001,228.247,455.60046389999997,-4.34008,11.48,14.030999999999999
LVHBHZANLOWSRM-UHFFFAOYSA-N,-20801.3247,47.5558,147.97299999999998,3.45263,-1.53067,0.7759199999999999,-0.45601,0.44409,-1.53067,130.1,289.5830994,-0.224117,12.126,16.089000000000002
LWLJUMBEZJHXHV-UHFFFAOYSA-N,-31826.2305,8.2879,388.41900000000004,1.07095,0.0,0.22776,-0.09415,0.12554,-0.22776,474.64,491.0958557,-7.279998,10.16,15.918
LWULXYSYLOIDQY-UHFFFAOYSA-N,-29073.0951,92.1903,336.54400000000004,6.80473,-2.0459,0.6429699999999999,-0.39471,0.51895,-1.02875,296.2792,488.0612183,-4.47,10.377,16.070999999999998
LXMSZDCAJNLERA-ZHYRCANASA-N,-32546.5513,82.898,491.582,2.67809,-1.3982,0.3537,-0.39061,0.37878,-1.34169,416.5744,621.0525512999999,-1.77,11.914000000000001,15.734000000000002
LYCAIKOWRPUZTN-UHFFFAOYSA-N,-16445.7893,-18.9548,79.7311,2.46838,-0.78008,0.32977,-0.39009,0.21318,-0.78008,62.0682,212.98973080000002,0.08,15.714,16.817999999999998
LYGJENNIWJXYER-UHFFFAOYSA-N,-16238.5024,2.1734,68.8081,4.90377,-0.7815,0.10312,-0.39077,0.46818999999999994,-0.31331,61.0402,194.7361908,0.26,11.501,17.327
MAEIEVLCKWDQJH-UHFFFAOYSA-N,-32196.8624,459.6297,403.87800000000004,10.4789,-2.53897,0.12533,-0.77974,1.91622,-1.6983099999999998,364.4154,616.4642334,-4.118,10.499,14.437000000000001
MAZCFXDIYXGRAD-UHFFFAOYSA-N,-26600.6697,-64.8855,264.732,7.89975,-3.47223,-1.17743,-0.7882899999999999,1.9457,-0.0206,283.3318,430.73800660000006,-1.65,10.196,15.886
MBAIEZXRGAOPKH-UHFFFAOYSA-N,-23454.4834,39.3914,257.26599999999996,0.00354834,0.0,-0.43665,-0.08226,0.06467,0.0,208.3024,417.28182979999997,-5.96,11.564,14.019
MBDMKWJEKDHRRP-UHFFFAOYSA-N,-35019.6269,-369.3892,422.89300000000003,9.3761,-2.91785,1.53328,-0.7633300000000001,1.92173,-2.51527,414.8197,591.0168457000001,-4.58,10.422,15.37
MBDUIEKYVPVZJH-UHFFFAOYSA-N,-20911.747,-384.2633,147.484,6.77185,-1.6464900000000002,-0.42976000000000003,-0.82345,1.5845799999999999,-0.06191,122.1818,298.9619751,0.04,10.671,16.613
MBRLOUHOWLUMFF-UHFFFAOYSA-N,-26559.9717,183.6175,298.605,8.33866,-0.9416100000000001,0.44485,-0.42777,0.4314,-0.9416100000000001,244.2896,480.2110596,-4.31,11.345999999999998,14.468
MCOQHIWZJUDQIC-UHFFFAOYSA-N,-27891.4666,-28.6959,272.714,6.16438,-0.8207399999999999,0.70828,-0.495,0.51247,-1.47964,258.1036,482.61309810000006,-4.37,11.968,14.773
MCSAJNNLRCFZED-UHFFFAOYSA-N,-17402.1954,-20.0914,89.6292,5.04751,-0.77389,0.061720000000000004,-0.38861999999999997,0.47028000000000003,-0.30361,75.067,225.0167236,-0.22,11.470999999999998,17.345
MCWXGJITAZMZEV-UHFFFAOYSA-N,-26822.6874,-198.4022,250.535,10.4237,-1.30213,0.9344600000000001,-0.55677,0.73557,-1.47414,229.2485,418.383606,-0.74,9.547,14.895
METKIMKYRPQLGS-UHFFFAOYSA-N,-28823.394,-14.3927,336.833,6.2413,-1.1415,0.56386,-0.48081999999999997,0.36944,-1.8655400000000002,266.3394,559.5146484,0.04,12.329,14.535
MFOUDYKPLGXPGO-UHFFFAOYSA-N,-25058.9438,177.6151,257.841,6.372380000000001,-0.43598000000000003,0.40178,-0.43598000000000003,0.36414,-0.98941,211.6907,415.09021,-2.48,12.216,15.072000000000001
MGWAVDBGNNKXQV-UHFFFAOYSA-N,-29521.771,51.9908,355.246,4.022869999999999,-1.4551399999999999,0.9712200000000001,-0.41968,0.42873,-1.4551399999999999,278.3474,528.6466675,-4.6841800000000005,11.425,15.423
MHWLWQUZZRMNGJ-UHFFFAOYSA-N,-25690.8534,-20.3818,262.407,6.35986,-1.19495,1.03342,-0.47912,0.47017,-1.7401400000000002,232.2384,430.7677612,-3.5521199999999995,11.487,14.582
MLKXDPUZXIRXEP-RQZCQDPDSA-N,-31936.7844,-544.0053,404.481,5.07207,-1.60521,-0.46112,-0.85244,1.11955,-0.69884,356.4109,595.541626,-2.3777,10.905999999999999,14.295
MLUCVPSAIODCQM-UHFFFAOYSA-N,-18181.0958,10.9868,99.7327,4.030869999999999,-0.39747,0.17378,-0.39747,0.33869,-0.39747,70.0908,242.0624695,0.32,12.115,15.732000000000001
MOCKWYUCPREFCZ-UHFFFAOYSA-N,-21479.2526,19.1297,174.043,5.04523,-0.51995,0.27171,-0.51995,0.51148,-1.3583399999999999,151.1676,343.32781980000004,-2.33,12.373,14.439
MORLYCDUFHDZKO-UHFFFAOYSA-N,-25001.0055,-140.3493,239.895,6.3394699999999995,-1.96575,-0.14595,-0.7660100000000001,0.97825,-0.9875,214.1573,392.6046753,-3.0780000000000003,11.165,15.244000000000002
MOYKHGMNXAOIAT-UHFFFAOYSA-N,-25055.5043,232.3097,229.80599999999998,5.7480400000000005,-2.30463,0.56534,-0.34991,0.58759,-1.12979,236.1378,388.528595,-2.63,11.181,17.051
MPHPHYZQRGLTBO-UHFFFAOYSA-N,-28802.0829,45.8898,355.392,10.3559,-0.40435,0.0998,-0.40292,0.25398000000000004,-0.90722,302.3754,540.2636719,-3.54,11.437000000000001,11.622
MQIUGAXCHLFZKX-UHFFFAOYSA-N,-37012.1123,-94.6416,523.99,3.8759099999999997,-1.46084,0.77047,-0.41901000000000005,0.42904,-1.46084,390.5618,836.0983887,-5.11,11.42,15.427999999999999
MQJKPEGWNLWLTK-UHFFFAOYSA-N,-25598.7929,-51.4223,276.027,10.4098,-1.65355,-0.8917700000000001,-0.8268200000000001,1.8014599999999998,-0.57558,248.299,450.86425779999996,-2.92725,11.065,14.341
MSMHOCZOEWMZOH-UHFFFAOYSA-N,-29851.5724,274.8997,324.003,1.1748100000000001,-2.34292,1.29664,-0.44606,0.43671000000000004,-2.71247,283.2804,494.16864010000006,-1.268,11.714,15.208
MSXVEPNJUHWQHW-UHFFFAOYSA-N,-19070.8854,0.3747,133.694,1.81493,-0.37118,0.10730999999999999,-0.37118,0.20645,-0.37118,88.1492,275.27270510000005,0.08,15.509,16.554000000000002
MTBZIGHNGSTDJV-UHFFFAOYSA-N,-29878.5718,531.1871,324.355,7.39655,-1.5661,1.01559,-0.53637,1.0802399999999999,-1.5370700000000002,299.2807,512.6303711,-3.35,9.957,14.845999999999998
MTCPZNVSDFCBBE-UHFFFAOYSA-N,-28011.0675,-66.0175,315.682,2.3452,0.0,-0.027110000000000002,-0.09762,0.10315,-0.44915,326.4365,453.71566770000004,-7.32,11.33,15.4
MUBZPKHOEPUJKR-UHFFFAOYSA-N,-17697.3668,-10.4528,89.3494,0.00475104,-1.3716700000000002,0.82614,-0.39073,0.41308999999999996,-1.3716700000000002,90.0354,214.8625793,0.38,11.843,17.188
MUKSMBAVCDPKRC-UHFFFAOYSA-N,-27801.3932,-951.9162,288.02299999999997,4.76534,-0.69338,0.78257,-0.45848999999999995,0.43562,-1.68815,255.2756,465.34008789999996,-3.04,11.499,14.152000000000001
MVPPADPHJFYWMZ-UHFFFAOYSA-N,-19492.9057,-332.0403,128.422,2.34266,0.0,-0.25367,-0.12493,0.07824,-0.12493,112.5585,268.0572205,-2.39474,12.116,15.137
MVQVNTPHUGQQHK-UHFFFAOYSA-N,-19634.988999999998,-5.8535,135.23,3.30004,-0.39285,0.14363,-0.39285,0.22921999999999998,-0.7094600000000001,109.1274,283.41250610000003,0.96,12.097000000000001,15.302
MWBPRDONLNQCFV-UHFFFAOYSA-N,-28756.2765,-21.9911,335.084,3.3542699999999996,-0.43793999999999994,0.58867,-0.43793999999999994,0.29241999999999996,-0.89274,304.6615,499.98937989999996,-4.88,11.44,15.66
MWKFXSUHUHTGQN-UHFFFAOYSA-N,-24235.8667,46.5137,241.203,1.76115,-0.3943,0.03067,-0.3943,0.21248000000000003,-0.3943,158.2832,452.0536499,-3.63,15.497,16.816
MWOOGOJBHIARFG-UHFFFAOYSA-N,-21987.1598,-10.1627,175.93400000000003,3.4776800000000003,-1.0028299999999999,0.44209,-0.3855,0.35207,-1.0028299999999999,152.1494,333.87539669999995,-1.15489,11.51,14.682
MWPLVEDNUUSJAV-UHFFFAOYSA-N,-22682.8867,-350.7549,220.09,0.000930975,0.0,-0.66563,-0.05914,0.07177,0.0,178.233,375.3824768,-6.436607,11.139000000000001,13.464
MWWATHDPGQKSAR-UHFFFAOYSA-N,-14589.4761,-19.5958,68.8482,0.082652,0.0,-0.18216,-0.20965,0.16608,0.0,40.0646,192.77482609999998,-0.41,14.065,16.381
MXBNEEHQIDLPLQ-UHFFFAOYSA-N,-24314.9063,-15.5521,245.205,4.36195,-0.9119799999999999,0.8528100000000001,-0.46676000000000006,0.44785,-1.6384400000000001,216.239,403.1767273,-3.745,11.738,14.818
MXXWOMGUGJBKIW-UHFFFAOYSA-N,-29172.8069,-92.0832,338.389,4.34814,-1.05403,0.63034,-0.49162,0.42557,-1.47901,285.342,557.9008789,-3.46,11.181,14.035
MZZBPDKVEFVLFF-UHFFFAOYSA-N,-26787.2336,227.9117,277.433,2.94291,0.0,1.5608799999999998,-0.47781999999999997,0.42328000000000005,-2.20463,240.6949,471.2407837,-3.15,11.854000000000001,15.5
NAEAAGULDNVNCW-UHFFFAOYSA-N,-27663.2214,-215.5719,277.855,4.723409999999999,-1.66534,2.0491200000000003,-0.51157,0.51527,-2.49322,230.2632,479.05117800000005,-0.7290000000000001,13.435,15.472999999999999
NBBJYMSMWIIQGU-UHFFFAOYSA-N,-16676.9419,6.6728,84.0597,3.02726,-0.37866,0.24918,-0.37866,0.30179,-0.37866,58.0798,218.4291077,0.58,13.012,16.305999999999997
NBFMTHWVRBOVPE-UHFFFAOYSA-N,-25280.6511,106.6805,252.12599999999998,0.004338300000000001,-0.42356000000000005,0.07918,-0.21184,0.09577999999999999,-0.63646,253.0842,417.5188293,-7.830002,11.405,14.215
NBQCNZYJJMBDKY-UHFFFAOYSA-N,-23931.8295,-113.1992,238.141,5.307919999999999,-0.87536,1.1116700000000002,-0.45133999999999996,0.49773999999999996,-1.5539399999999999,216.6669,393.5438538,-2.48,11.645,15.215
NCYHCGGUQGDEQW-UHFFFAOYSA-N,-27403.3714,-137.3667,261.376,2.41379,-0.61679,0.76484,-0.30861,0.21183000000000002,-0.8353700000000001,275.9462,405.8174133,-5.2395,10.979000000000001,15.565
NDAUXUAQIAJITI-UHFFFAOYSA-N,-26861.3031,199.5814,305.806,4.896380000000001,-1.09115,0.31653000000000003,-0.39038,0.23369,-1.42973,239.3138,489.19601439999997,-1.16115,12.055,14.924000000000001
NDDAHWYSQHTHNT-UHFFFAOYSA-N,-30212.8332,-82.505,386.279,9.67494,-2.00543,0.0058200000000000005,-0.78565,1.91632,-1.35676,365.8337,582.8840942,-3.6397699999999995,10.452,13.940999999999999
NFACJZMKEDPNKN-UHFFFAOYSA-N,-25588.9035,-154.1965,237.047,4.52491,-2.05145,0.6853100000000001,-0.7537,1.12869,-1.16733,257.4376,379.1217346,-0.33799999999999997,10.226,16.491
NFBOHOGPQUYFRF-UHFFFAOYSA-N,-22186.832000000002,-292.5737,205.12400000000002,0.00140052,-0.44261999999999996,-0.18329,-0.22132,0.08101,-0.44261999999999996,184.19400000000002,367.70465089999993,-5.324741,11.777999999999999,13.982000000000001
NGFMICBWJRZIBI-UHFFFAOYSA-N,-27973.0936,-51.6793,318.502,4.7329,-2.46435,0.88194,-0.39136,0.26236,-2.46435,286.281,483.4530029,-0.85,12.309000000000001,14.597000000000001
NHOWDZOIZKMVAI-UHFFFAOYSA-N,-28227.4501,-37.3508,351.209,2.51476,-0.35168,0.07776,-0.35168,0.26848,-1.26722,331.2006,512.3446045,-4.38,11.694,15.199000000000002
NHPPIJMARIVBGU-UHFFFAOYSA-N,-22817.8002,-50.9614,198.14,2.35799,0.0,-0.5545,-0.21183000000000002,0.07446,0.057210000000000004,254.0698,345.1220703,-4.55,11.469000000000001,14.284
NHTGQOXRZFUGJX-UHFFFAOYSA-N,-24886.817000000003,-124.3011,238.833,4.21646,0.0,0.40318000000000004,-0.21616999999999997,0.12237,-0.64775,267.9292,376.29141239999996,-5.43,10.411,15.417
NHTMVDHEPJAVLT-UHFFFAOYSA-N,-20729.6219,5.3661,183.315,0.0477278,0.0,0.02156,-0.14434,0.05636,0.0,114.2302,332.1702881,-4.74,15.53,16.954
NIHNNTQXNPWCJQ-UHFFFAOYSA-N,-21496.245,4.5033,205.709,0.102629,0.0,-0.58372,-0.10024,0.08697,0.0,166.222,366.9496155,-4.9678830000000005,11.755999999999998,14.277000000000001
NIPDVSLAMPAWTP-UHFFFAOYSA-N,-23090.5159,-1.9062,183.924,7.62696,-1.08574,0.20729,-0.39554,0.5273899999999999,-0.93391,168.1518,344.54452510000004,-3.165,10.960999999999999,14.088
NKDDWNXOKDWJAK-UHFFFAOYSA-N,-17901.3299,-130.5829,104.20100000000001,0.481284,-0.7982199999999999,0.71723,-0.39916,0.31033,-0.7982199999999999,76.095,245.85676569999995,0.48,15.383,16.904
NKPDCGFEJUINIK-UHFFFAOYSA-N,-27551.6198,-248.0248,297.342,9.6726,-3.50106,-0.99103,-0.79904,1.96347,-0.39234,303.3042,484.41693119999996,-2.403,10.149,15.530999999999999
NMWSKOLWZZWHPL-UHFFFAOYSA-N,-23216.4116,-61.9447,219.915,2.41185,0.0,-0.5197,-0.12245999999999999,0.0796,-0.12245999999999999,188.6561,385.3089905,-4.88,11.774000000000001,14.540999999999999
NOOBQTYVTDBXTL-UHFFFAOYSA-N,-25354.3048,-679.279,222.43099999999998,6.96643,-1.84991,-0.59383,-0.76381,1.9425299999999999,-0.38827,230.25599999999997,389.1110535,-2.503,10.146,14.991
NOQGZXFMHARMLW-UHFFFAOYSA-N,-22852.0226,42.7647,196.62900000000002,3.6717699999999995,-1.2214,1.01472,-0.45963000000000004,0.39143,-1.7347299999999999,160.1724,368.3148193,-0.2,13.127,15.93
NPPQSCRMBWNHMW-UHFFFAOYSA-N,-26895.461,-274.9013,271.60900000000004,6.01468,-1.6906599999999998,1.35315,-0.52644,0.5061899999999999,-2.40485,218.2522,456.7039795,-1.73737,13.753,16.363
NPUKDXXFDDZOKR-UHFFFAOYSA-N,-26602.7564,-17.4575,299.934,6.57443,-0.75369,0.46612,-0.43793000000000004,0.46448,-1.27406,244.2926,484.1565247,-4.74,12.024000000000001,15.114
NQDJXKOVJZTUJA-UHFFFAOYSA-N,-26768.2447,-173.7041,306.422,3.3179800000000004,-0.47426,0.75585,-0.47426,0.44216000000000005,-1.73502,266.3018,469.3535767,-3.19,11.565999999999999,14.481
NQRLPDFELNCFHW-UHFFFAOYSA-N,-23473.6656,-60.911,197.753,9.692269999999999,-1.2424,0.33538,-0.45142,0.52856,-1.03775,180.1628,366.1656799,-2.69,10.908,15.044
NQRYJNQNLNOLGT-UHFFFAOYSA-N,-18784.7552,-94.9905,122.675,1.51434,0.0,0.06462999999999999,-0.37111,0.13295,-0.37111,85.1486,264.54193119999996,1.07,15.311,15.447000000000001
NRGGMCIBEHEAIL-UHFFFAOYSA-N,-19547.3543,4.2177,144.366,2.40375,0.0,-0.06358,-0.29612,0.08991,-0.29612,107.1548,299.5603333,0.51,12.206,15.147
NRXQIUSYPAHGNM-UHFFFAOYSA-N,-26430.0824,-518.8437,222.528,2.31075,-0.31595,-0.15803,-0.31595,0.25279,-0.28269,370.9158,364.48468019999996,-3.61,11.282,15.398
NSMWYRLQHIXVAP-UHFFFAOYSA-N,-19706.817,16.1844,159.99200000000002,2.26274,0.0,0.32432,-0.35904,0.13368,-0.70894,114.19,303.8217773,0.49,15.116,15.3
NTBYINQTYWZXLH-UHFFFAOYSA-N,-22949.8662,-76.6448,183.267,3.89711,-0.7579899999999999,0.04698,-0.37947,0.5262899999999999,-0.37636,192.0012,326.09927369999997,-3.2,10.573,15.797
NURQLCJSMXZBPC-UHFFFAOYSA-N,-20164.9668,74.8159,144.649,2.6068599999999997,0.0,0.01785,-0.31267,0.09039,-0.31267,107.1548,287.8059998,0.36,12.157,15.168
NVKAWKQGWWIWPM-UHFFFAOYSA-N,-27916.7999,59.5749,370.083,3.01663,-0.73393,0.054439999999999995,-0.37237,0.2599,-0.73393,290.4448,500.96597289999994,-4.74,12.794,16.109
NXBNYUSXDBHELA-UHFFFAOYSA-N,-26649.1018,32.8058,300.44,5.8480300000000005,-1.00744,-0.01245,-0.3868,0.3505,-1.00744,254.2848,497.7084961,-5.699,11.353,14.261
NXFQHRVNIOXGAQ-YCRREMRBSA-N,-25313.1589,-360.6375,241.49099999999999,11.0752,-1.5915,0.98769,-0.43518999999999997,0.52084,-1.7769700000000002,238.1592,428.07788089999997,-3.3569999999999998,9.927,14.524000000000001
NXQDBZGWYSEGFL-UHFFFAOYSA-N,-31593.2276,145.059,399.254,10.6336,-1.2584799999999998,0.6461899999999999,-0.5495399999999999,0.73488,-1.47256,367.8448,587.0915527000001,-4.43,9.502,14.558
NYHAZDHVIPVSDM-UHFFFAOYSA-N,-23667.6065,-164.7016,229.69299999999998,1.74537,-0.5212899999999999,0.03582,-0.26065,0.22441999999999998,-0.72367,184.2376,396.15695189999997,-2.39,12.082,16.02
NYQDCVLCJXRDSK-UHFFFAOYSA-N,-29813.7437,54.7619,311.397,4.52537,-1.23537,0.5554899999999999,-0.60653,1.06631,-0.9272100000000001,365.9932,473.42605589999994,-6.09,9.901,15.112
NZDAAPUTURAWII-UHFFFAOYSA-N,-25711.2721,170.9086,253.30700000000002,4.89116,-1.5381799999999999,1.0579399999999999,-0.44036000000000003,0.43808,-1.88015,221.2122,441.4270325,-2.401,11.706,15.210999999999999
NZNPHIKNHGRVLZ-UHFFFAOYSA-N,-26603.8447,58.7811,292.43,1.63715,-1.18733,0.8203600000000001,-0.44455,0.43643999999999994,-1.5673,235.2822,479.1242065,-2.866,11.714,15.209000000000001
OBKHYUIZSOIEPG-UHFFFAOYSA-N,-20026.5286,15.4368,175.75799999999998,0.038146,0.0,-0.04608,-0.13648,0.0589,0.0,112.2144,321.49954219999995,-4.48,15.414000000000001,17.102999999999998
OBMLHUPNRURLOK-UHFFFAOYSA-N,-28389.2438,-326.448,385.175,1.58952,-0.37375,-0.26446,-0.37375,0.20851,-0.46121,306.5054,506.5923157,-5.41,12.794,15.147
ODCWYMIRDDJXKW-UHFFFAOYSA-N,-24635.7405,138.671,229.773,3.48306,0.0,1.53515,-0.48271000000000003,0.42316000000000004,-2.10459,201.6583,424.7978516,-4.55,11.866,15.502
